date,location,location_type,location_code,location_code_type,data_type,value
2020-04-02,Indiana,state,18,fips_code,deaths_total,78
2020-04-02,Iowa,state,19,fips_code,cases_total,614
2020-04-02,Iowa,state,19,fips_code,deaths_total,11
2020-04-02,Kansas,state,20,fips_code,cases_total,554
2020-04-02,Kansas,state,20,fips_code,deaths_total,14
2020-04-02,Kentucky,state,21,fips_code,cases_total,747
2020-04-02,Kentucky,state,21,fips_code,deaths_total,34
2020-04-02,Louisiana,state,22,fips_code,cases_total,9150
2020-04-02,Louisiana,state,22,fips_code,deaths_total,310
2020-04-02,Maine,state,23,fips_code,cases_total,376
2020-04-02,Maine,state,23,fips_code,deaths_total,7
2020-04-02,Maryland,state,24,fips_code,cases_total,2331
2020-04-02,Maryland,state,24,fips_code,deaths_total,36
2020-04-02,Massachusetts,state,25,fips_code,cases_total,8966
2020-04-02,Massachusetts,state,25,fips_code,deaths_total,154
2020-04-02,Michigan,state,26,fips_code,cases_total,10791
2020-04-02,Michigan,state,26,fips_code,deaths_total,417
2020-04-02,Minnesota,state,27,fips_code,cases_total,742
2020-04-02,Minnesota,state,27,fips_code,deaths_total,18
2020-04-02,Mississippi,state,28,fips_code,cases_total,1177
2020-04-02,Mississippi,state,28,fips_code,deaths_total,26
2020-04-02,Missouri,state,29,fips_code,cases_total,1834
2020-04-02,Missouri,state,29,fips_code,deaths_total,24
2020-04-02,Montana,state,30,fips_code,cases_total,241
2020-04-02,Montana,state,30,fips_code,deaths_total,5
2020-04-02,Nebraska,state,31,fips_code,cases_total,273
2020-04-02,Nebraska,state,31,fips_code,deaths_total,6
2020-04-02,Nevada,state,32,fips_code,cases_total,1458
2020-04-02,Nevada,state,32,fips_code,deaths_total,38
2020-04-02,New Hampshire,state,33,fips_code,cases_total,479
2020-04-02,New Hampshire,state,33,fips_code,deaths_total,5
2020-04-02,New Jersey,state,34,fips_code,cases_total,25590
2020-04-02,New Jersey,state,34,fips_code,deaths_total,539
2020-04-02,New Mexico,state,35,fips_code,cases_total,403
2020-04-02,New Mexico,state,35,fips_code,deaths_total,7
2020-04-02,New York,state,36,fips_code,cases_total,92381
2020-04-02,New York,state,36,fips_code,deaths_total,2373
2020-04-02,North Carolina,state,37,fips_code,cases_total,1857
2020-04-02,North Carolina,state,37,fips_code,deaths_total,17
2020-04-02,North Dakota,state,38,fips_code,cases_total,159
2020-04-02,North Dakota,state,38,fips_code,deaths_total,3
2020-04-02,Northern Mariana Islands,state,69,fips_code,cases_total,8
2020-04-02,Northern Mariana Islands,state,69,fips_code,deaths_total,1
2020-04-02,Ohio,state,39,fips_code,cases_total,2902
2020-04-02,Ohio,state,39,fips_code,deaths_total,81
2020-04-02,Oklahoma,state,40,fips_code,cases_total,879
2020-04-02,Oklahoma,state,40,fips_code,deaths_total,34
2020-04-02,Oregon,state,41,fips_code,cases_total,826
2020-04-02,Oregon,state,41,fips_code,deaths_total,21
2020-04-02,Pennsylvania,state,42,fips_code,cases_total,7016
2020-04-02,Pennsylvania,state,42,fips_code,deaths_total,90
2020-04-02,Puerto Rico,state,72,fips_code,cases_total,316
2020-04-02,Puerto Rico,state,72,fips_code,deaths_total,12
2020-04-02,Rhode Island,state,44,fips_code,cases_total,657
2020-04-02,Rhode Island,state,44,fips_code,deaths_total,12
2020-04-02,South Carolina,state,45,fips_code,cases_total,1554
2020-04-02,South Carolina,state,45,fips_code,deaths_total,31
2020-04-02,South Dakota,state,46,fips_code,cases_total,165
2020-04-02,South Dakota,state,46,fips_code,deaths_total,2
2020-04-02,Tennessee,state,47,fips_code,cases_total,2869
2020-04-02,Tennessee,state,47,fips_code,deaths_total,32
2020-04-02,Texas,state,48,fips_code,cases_total,4880
2020-04-02,Texas,state,48,fips_code,deaths_total,79
2020-04-02,Utah,state,49,fips_code,cases_total,1074
2020-04-02,Utah,state,49,fips_code,deaths_total,7
2020-04-02,Vermont,state,50,fips_code,cases_total,338
2020-04-02,Vermont,state,50,fips_code,deaths_total,17
2020-04-02,Virgin Islands,state,78,fips_code,cases_total,37
2020-04-02,Virgin Islands,state,78,fips_code,deaths_total,0
2020-04-02,Virginia,state,51,fips_code,cases_total,1706
2020-04-02,Virginia,state,51,fips_code,deaths_total,41
2020-04-02,Washington,state,53,fips_code,cases_total,6585
2020-04-02,Washington,state,53,fips_code,deaths_total,272
2020-04-02,West Virginia,state,54,fips_code,cases_total,217
2020-04-02,West Virginia,state,54,fips_code,deaths_total,2
2020-04-02,Wisconsin,state,55,fips_code,cases_total,1730
2020-04-02,Wisconsin,state,55,fips_code,deaths_total,37
2020-04-02,Wyoming,state,56,fips_code,cases_total,153
2020-04-02,Wyoming,state,56,fips_code,deaths_total,0
2020-04-01,Alabama,state,01,fips_code,cases_total,1106
2020-04-01,Alabama,state,01,fips_code,deaths_total,28
2020-04-01,Alaska,state,02,fips_code,cases_total,143
2020-04-01,Alaska,state,02,fips_code,deaths_total,2
2020-04-01,Arizona,state,04,fips_code,cases_total,1413
2020-04-01,Arizona,state,04,fips_code,deaths_total,29
2020-04-01,Arkansas,state,05,fips_code,cases_total,624
2020-04-01,Arkansas,state,05,fips_code,deaths_total,10
2020-04-01,California,state,06,fips_code,cases_total,9816
2020-04-01,California,state,06,fips_code,deaths_total,212
2020-04-01,Colorado,state,08,fips_code,cases_total,3346
2020-04-01,Colorado,state,08,fips_code,deaths_total,80
2020-04-01,Connecticut,state,09,fips_code,cases_total,3557
2020-04-01,Connecticut,state,09,fips_code,deaths_total,85
2020-04-01,Delaware,state,10,fips_code,cases_total,368
2020-04-01,Delaware,state,10,fips_code,deaths_total,11
2020-04-01,District of Columbia,state,11,fips_code,cases_total,586
2020-04-01,District of Columbia,state,11,fips_code,deaths_total,11
2020-04-01,Florida,state,12,fips_code,cases_total,7765
2020-04-01,Florida,state,12,fips_code,deaths_total,100
2020-04-01,Georgia,state,13,fips_code,cases_total,4748
2020-04-01,Georgia,state,13,fips_code,deaths_total,154
2020-04-01,Guam,state,66,fips_code,cases_total,147
2020-04-01,Guam,state,66,fips_code,deaths_total,3
2020-04-01,Hawaii,state,15,fips_code,cases_total,258
2020-04-01,Hawaii,state,15,fips_code,deaths_total,1
2020-04-01,Idaho,state,16,fips_code,cases_total,669
2020-04-01,Idaho,state,16,fips_code,deaths_total,9
2020-04-01,Illinois,state,17,fips_code,cases_total,6980
2020-04-01,Illinois,state,17,fips_code,deaths_total,146
2020-04-01,Indiana,state,18,fips_code,cases_total,2565
2020-04-01,Indiana,state,18,fips_code,deaths_total,65
2020-04-01,Iowa,state,19,fips_code,cases_total,549
2020-04-01,Iowa,state,19,fips_code,deaths_total,9
2020-04-01,Kansas,state,20,fips_code,cases_total,488
2020-04-01,Kansas,state,20,fips_code,deaths_total,11
2020-04-01,Kentucky,state,21,fips_code,cases_total,674
2020-04-01,Kentucky,state,21,fips_code,deaths_total,20
2020-04-01,Louisiana,state,22,fips_code,cases_total,6424
2020-04-01,Louisiana,state,22,fips_code,deaths_total,273
2020-04-01,Maine,state,23,fips_code,cases_total,344
2020-04-01,Maine,state,23,fips_code,deaths_total,7
2020-04-01,Maryland,state,24,fips_code,cases_total,1985
2020-04-01,Maryland,state,24,fips_code,deaths_total,33
2020-04-01,Massachusetts,state,25,fips_code,cases_total,7738
2020-04-01,Massachusetts,state,25,fips_code,deaths_total,122
2020-04-01,Michigan,state,26,fips_code,cases_total,9293
2020-04-01,Michigan,state,26,fips_code,deaths_total,336
2020-04-01,Minnesota,state,27,fips_code,cases_total,689
2020-04-01,Minnesota,state,27,fips_code,deaths_total,17
2020-04-01,Mississippi,state,28,fips_code,cases_total,1073
2020-04-01,Mississippi,state,28,fips_code,deaths_total,22
2020-04-01,Missouri,state,29,fips_code,cases_total,1581
2020-04-01,Missouri,state,29,fips_code,deaths_total,18
2020-04-01,Montana,state,30,fips_code,cases_total,217
2020-04-01,Montana,state,30,fips_code,deaths_total,5
2020-04-01,Nebraska,state,31,fips_code,cases_total,249
2020-04-01,Nebraska,state,31,fips_code,deaths_total,5
2020-04-01,Nevada,state,32,fips_code,cases_total,1279
2020-04-01,Nevada,state,32,fips_code,deaths_total,32
2020-04-01,New Hampshire,state,33,fips_code,cases_total,415
2020-04-01,New Hampshire,state,33,fips_code,deaths_total,4
2020-04-01,New Jersey,state,34,fips_code,cases_total,22255
2020-04-01,New Jersey,state,34,fips_code,deaths_total,355
2020-04-01,New Mexico,state,35,fips_code,cases_total,363
2020-04-01,New Mexico,state,35,fips_code,deaths_total,6
2020-04-01,New York,state,36,fips_code,cases_total,83889
2020-04-01,New York,state,36,fips_code,deaths_total,1941
2020-04-01,North Carolina,state,37,fips_code,cases_total,1582
2020-04-01,North Carolina,state,37,fips_code,deaths_total,11
2020-04-01,North Dakota,state,38,fips_code,cases_total,147
2020-04-01,North Dakota,state,38,fips_code,deaths_total,3
2020-04-01,Northern Mariana Islands,state,69,fips_code,cases_total,6
2020-04-01,Northern Mariana Islands,state,69,fips_code,deaths_total,1
2020-04-01,Ohio,state,39,fips_code,cases_total,2547
2020-04-01,Ohio,state,39,fips_code,deaths_total,65
2020-04-01,Oklahoma,state,40,fips_code,cases_total,719
2020-04-01,Oklahoma,state,40,fips_code,deaths_total,30
2020-04-01,Oregon,state,41,fips_code,cases_total,736
2020-04-01,Oregon,state,41,fips_code,deaths_total,19
2020-04-01,Pennsylvania,state,42,fips_code,cases_total,5805
2020-04-01,Pennsylvania,state,42,fips_code,deaths_total,74
2020-04-01,Puerto Rico,state,72,fips_code,cases_total,286
2020-04-01,Puerto Rico,state,72,fips_code,deaths_total,11
2020-04-01,Rhode Island,state,44,fips_code,cases_total,566
2020-04-01,Rhode Island,state,44,fips_code,deaths_total,10
2020-04-01,South Carolina,state,45,fips_code,cases_total,1293
2020-04-01,South Carolina,state,45,fips_code,deaths_total,26
2020-04-01,South Dakota,state,46,fips_code,cases_total,129
2020-04-01,South Dakota,state,46,fips_code,deaths_total,2
2020-04-01,Tennessee,state,47,fips_code,cases_total,2690
2020-04-01,Tennessee,state,47,fips_code,deaths_total,23
2020-04-01,Texas,state,48,fips_code,cases_total,4261
2020-04-01,Texas,state,48,fips_code,deaths_total,63
2020-04-01,Utah,state,49,fips_code,cases_total,1012
2020-04-01,Utah,state,49,fips_code,deaths_total,7
2020-04-01,Vermont,state,50,fips_code,cases_total,321
2020-04-01,Vermont,state,50,fips_code,deaths_total,16
2020-04-01,Virgin Islands,state,78,fips_code,cases_total,30
2020-04-01,Virgin Islands,state,78,fips_code,deaths_total,0
2020-04-01,Virginia,state,51,fips_code,cases_total,1511
2020-04-01,Virginia,state,51,fips_code,deaths_total,34
2020-04-01,Washington,state,53,fips_code,cases_total,5588
2020-04-01,Washington,state,53,fips_code,deaths_total,249
2020-04-01,West Virginia,state,54,fips_code,cases_total,191
2020-04-01,West Virginia,state,54,fips_code,deaths_total,2
2020-04-01,Wisconsin,state,55,fips_code,cases_total,1550
2020-04-01,Wisconsin,state,55,fips_code,deaths_total,33
2020-04-01,Wyoming,state,56,fips_code,cases_total,137
2020-04-01,Wyoming,state,56,fips_code,deaths_total,0
2020-03-31,Alabama,state,01,fips_code,cases_total,999
2020-03-31,Alabama,state,01,fips_code,deaths_total,13
2020-03-31,Alaska,state,02,fips_code,cases_total,133
2020-03-31,Alaska,state,02,fips_code,deaths_total,2
2020-03-31,Arizona,state,04,fips_code,cases_total,1298
2020-03-31,Arizona,state,04,fips_code,deaths_total,24
2020-03-31,Arkansas,state,05,fips_code,cases_total,564
2020-03-31,Arkansas,state,05,fips_code,deaths_total,8
2020-03-31,California,state,06,fips_code,cases_total,8582
2020-03-31,California,state,06,fips_code,deaths_total,183
2020-03-31,Colorado,state,08,fips_code,cases_total,2990
2020-03-31,Colorado,state,08,fips_code,deaths_total,69
2020-03-31,Connecticut,state,09,fips_code,cases_total,3128
2020-03-31,Connecticut,state,09,fips_code,deaths_total,69
2020-03-31,Delaware,state,10,fips_code,cases_total,319
2020-03-31,Delaware,state,10,fips_code,deaths_total,10
2020-03-31,District of Columbia,state,11,fips_code,cases_total,495
2020-03-31,District of Columbia,state,11,fips_code,deaths_total,9
2020-03-31,Florida,state,12,fips_code,cases_total,6741
2020-03-31,Florida,state,12,fips_code,deaths_total,85
2020-03-31,Georgia,state,13,fips_code,cases_total,4117
2020-03-31,Georgia,state,13,fips_code,deaths_total,125
2020-03-31,Guam,state,66,fips_code,cases_total,139
2020-03-31,Guam,state,66,fips_code,deaths_total,2
2020-03-31,Hawaii,state,15,fips_code,cases_total,224
2020-03-31,Hawaii,state,15,fips_code,deaths_total,1
2020-03-31,Idaho,state,16,fips_code,cases_total,526
2020-03-31,Idaho,state,16,fips_code,deaths_total,9
2020-03-31,Illinois,state,17,fips_code,cases_total,5994
2020-03-31,Illinois,state,17,fips_code,deaths_total,107
2020-03-31,Indiana,state,18,fips_code,cases_total,2159
2020-03-31,Indiana,state,18,fips_code,deaths_total,50
2020-03-31,Iowa,state,19,fips_code,cases_total,498
2020-03-31,Iowa,state,19,fips_code,deaths_total,7
2020-03-31,Kansas,state,20,fips_code,cases_total,434
2020-03-31,Kansas,state,20,fips_code,deaths_total,10
2020-03-31,Kentucky,state,21,fips_code,cases_total,590
2020-03-31,Kentucky,state,21,fips_code,deaths_total,18
2020-03-31,Louisiana,state,22,fips_code,cases_total,5237
2020-03-31,Louisiana,state,22,fips_code,deaths_total,240
2020-03-31,Maine,state,23,fips_code,cases_total,303
2020-03-31,Maine,state,23,fips_code,deaths_total,5
2020-03-31,Maryland,state,24,fips_code,cases_total,1662
2020-03-31,Maryland,state,24,fips_code,deaths_total,18
2020-03-31,Massachusetts,state,25,fips_code,cases_total,6620
2020-03-31,Massachusetts,state,25,fips_code,deaths_total,89
2020-03-31,Michigan,state,26,fips_code,cases_total,7630
2020-03-31,Michigan,state,26,fips_code,deaths_total,264
2020-03-31,Minnesota,state,27,fips_code,cases_total,629
2020-03-31,Minnesota,state,27,fips_code,deaths_total,12
2020-03-31,Mississippi,state,28,fips_code,cases_total,937
2020-03-31,Mississippi,state,28,fips_code,deaths_total,20
2020-03-31,Missouri,state,29,fips_code,cases_total,1351
2020-03-31,Missouri,state,29,fips_code,deaths_total,15
2020-03-31,Montana,state,30,fips_code,cases_total,198
2020-03-31,Montana,state,30,fips_code,deaths_total,5
2020-03-31,Nebraska,state,31,fips_code,cases_total,193
2020-03-31,Nebraska,state,31,fips_code,deaths_total,4
2020-03-31,Nevada,state,32,fips_code,cases_total,1113
2020-03-31,Nevada,state,32,fips_code,deaths_total,26
2020-03-31,New Hampshire,state,33,fips_code,cases_total,367
2020-03-31,New Hampshire,state,33,fips_code,deaths_total,3
2020-03-31,New Jersey,state,34,fips_code,cases_total,18696
2020-03-31,New Jersey,state,34,fips_code,deaths_total,267
2020-03-31,New Mexico,state,35,fips_code,cases_total,315
2020-03-31,New Mexico,state,35,fips_code,deaths_total,5
2020-03-31,New York,state,36,fips_code,cases_total,75832
2020-03-31,New York,state,36,fips_code,deaths_total,1550
2020-03-31,North Carolina,state,37,fips_code,cases_total,1528
2020-03-31,North Carolina,state,37,fips_code,deaths_total,10
2020-03-31,North Dakota,state,38,fips_code,cases_total,126
2020-03-31,North Dakota,state,38,fips_code,deaths_total,3
2020-03-31,Northern Mariana Islands,state,69,fips_code,cases_total,2
2020-03-31,Northern Mariana Islands,state,69,fips_code,deaths_total,0
2020-03-31,Ohio,state,39,fips_code,cases_total,2199
2020-03-31,Ohio,state,39,fips_code,deaths_total,55
2020-03-31,Oklahoma,state,40,fips_code,cases_total,566
2020-03-31,Oklahoma,state,40,fips_code,deaths_total,23
2020-03-31,Oregon,state,41,fips_code,cases_total,690
2020-03-31,Oregon,state,41,fips_code,deaths_total,18
2020-03-31,Pennsylvania,state,42,fips_code,cases_total,4997
2020-03-31,Pennsylvania,state,42,fips_code,deaths_total,72
2020-03-31,Puerto Rico,state,72,fips_code,cases_total,239
2020-03-31,Puerto Rico,state,72,fips_code,deaths_total,8
2020-03-31,Rhode Island,state,44,fips_code,cases_total,488
2020-03-31,Rhode Island,state,44,fips_code,deaths_total,8
2020-03-31,South Carolina,state,45,fips_code,cases_total,1083
2020-03-31,South Carolina,state,45,fips_code,deaths_total,22
2020-03-31,South Dakota,state,46,fips_code,cases_total,108
2020-03-31,South Dakota,state,46,fips_code,deaths_total,1
2020-03-31,Tennessee,state,47,fips_code,cases_total,2049
2020-03-31,Tennessee,state,47,fips_code,deaths_total,13
2020-03-31,Texas,state,48,fips_code,cases_total,3576
2020-03-31,Texas,state,48,fips_code,deaths_total,57
2020-03-31,Utah,state,49,fips_code,cases_total,887
2020-03-31,Utah,state,49,fips_code,deaths_total,5
2020-03-31,Vermont,state,50,fips_code,cases_total,293
2020-03-31,Vermont,state,50,fips_code,deaths_total,13
2020-03-31,Virgin Islands,state,78,fips_code,cases_total,30
2020-03-31,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-31,Virginia,state,51,fips_code,cases_total,1250
2020-03-31,Virginia,state,51,fips_code,deaths_total,27
2020-03-31,Washington,state,53,fips_code,cases_total,5292
2020-03-31,Washington,state,53,fips_code,deaths_total,226
2020-03-31,West Virginia,state,54,fips_code,cases_total,162
2020-03-31,West Virginia,state,54,fips_code,deaths_total,1
2020-03-31,Wisconsin,state,55,fips_code,cases_total,1351
2020-03-31,Wisconsin,state,55,fips_code,deaths_total,25
2020-03-31,Wyoming,state,56,fips_code,cases_total,120
2020-03-31,Wyoming,state,56,fips_code,deaths_total,0
2020-03-30,Alabama,state,01,fips_code,cases_total,947
2020-03-30,Alabama,state,01,fips_code,deaths_total,11
2020-03-30,Alaska,state,02,fips_code,cases_total,119
2020-03-30,Alaska,state,02,fips_code,deaths_total,2
2020-03-30,Arizona,state,04,fips_code,cases_total,1169
2020-03-30,Arizona,state,04,fips_code,deaths_total,20
2020-03-30,Arkansas,state,05,fips_code,cases_total,508
2020-03-30,Arkansas,state,05,fips_code,deaths_total,7
2020-03-30,California,state,06,fips_code,cases_total,7421
2020-03-30,California,state,06,fips_code,deaths_total,146
2020-03-30,Colorado,state,08,fips_code,cases_total,2628
2020-03-30,Colorado,state,08,fips_code,deaths_total,51
2020-03-30,Connecticut,state,09,fips_code,cases_total,2571
2020-03-30,Connecticut,state,09,fips_code,deaths_total,36
2020-03-30,Delaware,state,10,fips_code,cases_total,264
2020-03-30,Delaware,state,10,fips_code,deaths_total,7
2020-03-30,District of Columbia,state,11,fips_code,cases_total,401
2020-03-30,District of Columbia,state,11,fips_code,deaths_total,9
2020-03-30,Florida,state,12,fips_code,cases_total,5694
2020-03-30,Florida,state,12,fips_code,deaths_total,71
2020-03-30,Georgia,state,13,fips_code,cases_total,3032
2020-03-30,Georgia,state,13,fips_code,deaths_total,102
2020-03-30,Guam,state,66,fips_code,cases_total,60
2020-03-30,Guam,state,66,fips_code,deaths_total,1
2020-03-30,Hawaii,state,15,fips_code,cases_total,204
